@RELATION random
@ATTRIBUTE detalii-Nr-camere:  NUMERIC
@ATTRIBUTE detalii-Suprafata-teren:  NUMERIC
@ATTRIBUTE detalii-Suprafata:  NUMERIC
@ATTRIBUTE vandut  NUMERIC
@ATTRIBUTE dotari-Geam-termopan:  NUMERIC
@ATTRIBUTE dotari-Negociabil:  NUMERIC
@ATTRIBUTE dotari-Centrala-termica:  NUMERIC
@ATTRIBUTE dotari-Usa-metalica:  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Apa  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Gaze  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Electricitate  NUMERIC
@ATTRIBUTE dotari-Geam-la-baie:  NUMERIC
@ATTRIBUTE dotari-Aer-conditionat:  NUMERIC
@ATTRIBUTE dotari-Utilitati:-Canal  NUMERIC
@ATTRIBUTE detalii-Suprafata-construita:  NUMERIC
@ATTRIBUTE dotari-Front-stradal:  NUMERIC
@ATTRIBUTE dotari-POT:  NUMERIC
@ATTRIBUTE evaluare  NUMERIC
@ATTRIBUTE coefficient NUMERIC
@ATTRIBUTE pret-valoare  NUMERIC
@DATA
5 0 400 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4 1.0732358342077648 159000 
5 0 180 0 0 0 0 1 1 1 1 0 0 1 0 0 0 4 1.0732358342077648 220000 
6 600 360 1 0 1 0 0 0 0 0 0 0 0 0 0 0 -5 1.0732358342077648 175000 
0 550 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 -5 1.0732358342077648 65000 
5 0 230 0 1 0 1 1 0 0 0 0 0 0 0 0 0 3 1.0732358342077648 250000 
0 1000 300 0 1 0 0 0 1 1 1 1 1 1 0 0 0 3 1.0732358342077648 280000 
0 0 80 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -2 1.0732358342077648 45000 
5 1700 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 -3 1.0732358342077648 129000 
5 677 140 1 1 0 1 1 1 1 1 1 1 1 0 0 0 3 1.0732358342077648 129000 
5 780 220 0 1 1 1 0 1 1 1 0 0 1 0 0 0 -3 1.0732358342077648 205000 
0 1800 270 0 1 0 1 0 0 0 0 1 1 0 0 0 0 3 1.0732358342077648 269000 
4 250 100 0 1 0 1 1 0 0 0 0 0 0 0 0 0 -1 1.0732358342077648 69900 
0 300 115 0 0 0 0 0 1 1 1 0 0 1 0 0 0 2 1.0732358342077648 65000 
0 1200 210 1 0 1 0 0 0 0 0 0 0 0 0 0 0 4 1.0732358342077648 230000 
5 1000 200 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -4 0.2203567681007345 35000 
9 290 550 1 1 0 1 0 1 1 1 1 1 1 0 0 0 4 1.8068884636750815 450000 
4 500 0 1 1 0 1 1 0 0 0 1 1 0 200 0 0 5 1.8068884636750815 180000 
3 410 130 1 0 1 0 0 1 1 1 0 0 1 0 0 0 2 1.8068884636750815 69900 
5 300 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 1.8068884636750815 180000 
3 0 134 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1.8068884636750815 149000 
3 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 2 1.8068884636750815 140000 
3 0 100 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -2 1.8068884636750815 105000 
7 790 100 0 0 0 0 0 1 1 1 0 0 1 0 0 0 3 1.8068884636750815 390000 
6 0 150 1 0 1 0 0 0 0 0 0 0 0 0 0 0 3 1.8068884636750815 180000 
0 303 460 0 1 0 1 0 1 1 1 0 1 1 0 0 0 2 1.8068884636750815 600000 
6 0 180 0 1 0 0 0 1 1 1 0 0 1 0 0 0 1 1.8068884636750815 160000 
0 2250 1500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 1.8068884636750815 990000 
0 480 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1.8068884636750815 200000 
0 197 158 0 0 1 0 0 1 1 1 0 0 1 0 0 0 -1 1.8068884636750815 190000 
6 0 188 0 1 0 0 0 1 1 1 0 0 1 0 0 0 3 1.8068884636750815 215000 
5 0 170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1.8068884636750815 230000 
0 955 183 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -2 1.8068884636750815 450000 
5 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 5 1.2977124868835257 275000 
0 260 66 1 0 1 1 0 0 0 0 0 0 0 0 0 0 -1 1.2977124868835257 130000 
5 380 120 1 1 1 0 1 0 0 0 0 0 0 0 0 0 -2 1.2977124868835257 119000 
0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 4 1.2977124868835257 135000 
2 0 80 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -4 1.2977124868835257 55000 
5 0 260 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1.2977124868835257 159000 
15 3000 1140 0 1 0 1 0 1 1 1 0 0 1 0 0 0 5 1.2977124868835257 600000 
3 490 120 1 1 1 1 0 1 1 1 0 0 1 0 0 0 4 1.2977124868835257 100000 
5 1000 130 1 0 1 0 0 1 1 1 0 0 1 0 0 0 2 1.2977124868835257 120000 
3 220 110 1 0 1 0 0 1 1 1 0 0 1 0 0 0 -4 1.2977124868835257 55000 
5 0 230 1 1 0 1 1 1 1 1 1 1 1 0 0 0 3 1.2977124868835257 400000 
0 822 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 1 1.2977124868835257 160000 
15 2300 730 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1.2977124868835257 749000 
4 0 92 0 0 0 0 0 1 1 1 0 0 1 0 0 0 3 1.2977124868835257 155000 
2 0 40 0 0 1 0 0 1 0 1 0 0 1 0 0 0 -5 1.2977124868835257 65000 
11 1000 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1.2977124868835257 380000 
3 0 86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 1.2977124868835257 150000 
4 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 -3 1.2977124868835257 120000 
4 0 112 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1.2977124868835257 250000 
2 0 60 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -2 1.2977124868835257 90000 
3 200 85 0 1 0 1 0 1 1 1 0 0 1 0 0 0 -2 1.2977124868835257 135000 
5 600 316 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -1 1.2977124868835257 123000 
5 430 160 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -4 1.2977124868835257 109000 
0 0 102 0 1 0 1 0 0 0 0 0 0 0 0 0 0 -3 1.2977124868835257 230000 
0 600 130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 1.2977124868835257 289000 
2 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1378803777544596 21900 
3 0 160 0 1 1 1 0 0 0 0 0 0 0 0 0 0 -4 0.3651626442812172 58000 
4 0 190 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -1 0.7114375655823714 115000 
0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 3 0.7114375655823714 95000 
5 500 145 0 1 1 1 0 1 1 1 1 0 1 195 18 30 5 0.7114375655823714 129000 
4 500 150 1 1 0 1 1 1 1 1 0 0 1 0 0 0 2 0.44491080797481636 72000 
3 0 138 0 1 0 1 1 1 1 1 0 0 0 0 0 0 -2 0.44491080797481636 68000 
4 400 140 0 1 0 1 0 0 0 0 0 0 0 0 0 0 -1 0.44491080797481636 72000 
4 500 125 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0.2707240293809024 43000 
4 0 95 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0.459601259181532 69000 
4 0 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 0.459601259181532 83000 
0 700 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 0.459601259181532 67000 
4 250 130 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1.05299055613851 89000 
4 0 260 0 1 1 1 1 1 1 1 0 0 1 0 0 0 2 1.05299055613851 220000 
5 0 93 0 0 0 0 0 1 1 1 0 0 1 0 0 0 5 1.05299055613851 170000 
5 0 322 0 1 0 1 1 1 1 1 1 0 1 0 0 0 -2 1.05299055613851 190000 
5 938 240 0 1 1 1 0 1 1 1 1 1 1 0 0 0 3 1.2119622245540398 205000 
5 0 180 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2119622245540398 180000 
0 350 256 0 1 1 1 0 0 0 0 0 0 0 0 0 0 5 0.7442094217705859 105000 
4 250 120 0 1 1 1 0 1 1 1 0 0 1 0 0 0 3 0.7442094217705859 79000 
5 0 170 0 1 0 1 0 1 1 1 0 0 1 0 0 0 4 0.7442094217705859 120000 
4 0 160 1 1 0 1 0 1 1 1 0 0 1 0 0 0 3 0.7442094217705859 85000 
4 500 190 0 0 0 0 0 1 1 1 0 0 1 0 0 0 4 0.7442094217705859 110000 
3 300 110 0 0 0 0 0 1 1 1 0 0 1 0 0 0 3 0.7442094217705859 65000 
4 771 178 0 0 0 0 0 1 1 1 0 0 1 0 0 0 2 0.7442094217705859 200000 
6 0 220 0 1 1 0 1 1 1 1 1 0 1 0 0 0 2 0.7442094217705859 120000 
0 0 180 0 1 1 1 1 1 1 1 0 0 1 0 0 0 -3 0.7442094217705859 159000 
6 900 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 -2 0.7442094217705859 264000 
5 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 -5 0.7442094217705859 75000 
4 0 130 0 1 0 1 1 1 1 1 0 0 1 0 0 0 2 0.7442094217705859 97000 
3 0 80 0 0 1 1 0 0 0 0 0 0 0 0 0 0 -3 0.7442094217705859 85000 
4 0 116 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0.7442094217705859 87000 
5 0 130 1 1 0 1 1 1 1 1 0 0 1 0 0 0 -4 0.7442094217705859 73900 
5 670 174 0 1 0 1 0 0 0 0 0 0 0 0 0 0 3 0.7442094217705859 157000 
4 300 155 0 1 0 1 0 1 1 1 1 0 1 0 0 0 0 0.7442094217705859 70000 
0 0 180 0 1 1 1 0 1 1 1 0 0 1 0 0 0 -2 0.7442094217705859 129000 
5 0 170 0 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0.7442094217705859 165000 
0 3000 93 0 0 0 0 0 1 1 1 0 0 0 0 0 0 3 0.5666316894018887 90000 
2 430 80 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -2 0.4973767051416579 79000 
4 0 155 0 1 0 1 1 1 1 1 1 0 1 0 0 0 2 0.9758656873032528 155000 
0 0 252 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -5 0.7051416579223504 112000 
3 408 210 0 0 1 0 0 1 1 1 0 0 1 0 0 0 -3 0.7219307450157397 120000 
4 0 140 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -4 0.7219307450157397 140000 
0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -1 0.7219307450157397 95000 
6 0 340 0 1 0 1 1 1 1 1 0 1 1 0 0 0 -1 0.7219307450157397 0 
4 0 156 0 1 0 1 0 0 0 0 1 0 0 0 0 0 2 0.7219307450157397 143000 
4 400 147 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -3 0.7219307450157397 190000 
0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0.7240293809024134 115000 
3 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.6661070304302203 98000 
3 0 120 1 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0.6661070304302203 79000 
3 0 107 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0.6661070304302203 69000 
5 0 160 0 1 0 1 1 1 1 1 0 0 1 0 0 0 3 0.6661070304302203 155000 
5 500 159 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0.6661070304302203 128000 
3 530 140 0 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0.5194123819517313 68000 
5 0 190 0 0 0 0 0 1 1 1 0 0 1 0 0 0 -1 0.5194123819517313 94500 
4 600 125 1 0 0 0 0 1 1 1 0 0 1 0 0 0 -1 0.5194123819517313 85000 
4 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 0.45314795383001044 51950 
4 500 67 0 1 0 1 1 1 1 1 0 0 1 0 0 0 -4 0.45314795383001044 75950 
3 0 120 0 1 0 1 1 1 1 1 0 0 1 0 0 0 -2 0.45314795383001044 88000 
4 0 120 0 1 0 1 1 1 1 1 0 1 1 0 0 0 -3 0.45314795383001044 72000 
0 700 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 0.5099685204616998 32000 
5 0 222 1 1 0 1 0 0 0 0 0 0 0 0 0 0 -1 0.5099685204616998 130000 
